-0.0343113, -0.0335482, -0.0335481, -0.0335476, 
-0.0343491, -0.0335503, -0.0335503, -0.0335504, 
-0.0343476, -0.0335505, -0.0335505, -0.0335506, 
-0.0343493, -0.03355, -0.0335502, -0.0335496, 
-0.0343596, -0.033544, -0.0335461, -0.0335469, 
-0.0343396, -0.0335525, -0.0335524, -0.0333836, 
-0.0343638, -0.0335447, -0.0335454, -0.0335427, 
-0.0341712, -0.033551, -0.0335401, -0.0335511, 
-0.0341816, -0.0335472, -0.0335472, -0.0335367, 
-0.0343464, -0.0335511, -0.0335512, -0.0335512, 
-0.0343525, -0.0335491, -0.0335387, -0.0335492, 
-0.0343575, -0.0335367, -0.0335473, -0.0335473, 
-0.0343586, -0.0335364, -0.0335444, -0.0335472, 
-0.0343318, -0.0335525, -0.0335518, -0.0333836, 
1.2304, -0.410134, -0.410134, -0.410133, 
-0.0341737, -0.0335499, -0.0335498, -0.0335499, 
-0.0343548, -0.0335046, -0.0335483, -0.0335484, 
-0.0343415, -0.0335528, -0.0335522, -0.0335529, 
-0.0343509, -0.0335497, -0.0335386, -0.0335471, 
-0.0343332, -0.0335556, -0.0335556, -0.0335557, 
-0.0343071, -0.0335497, -0.0333731, -0.0335491, 
-0.0343482, -0.0335479, -0.0335506, -0.033548, 
-0.0343559, -0.0335478, -0.033548, -0.0335481, 
-0.034346, -0.0335504, -0.0333776, -0.0333796, 
-0.0343344, -0.033555, -0.0335552, -0.0333796, 
-0.0341742, -0.03355, -0.03355, -0.0335501, 
-0.0343532, -0.033538, -0.0335489, -0.033538, 
-0.0343544, -0.0335484, -0.0333719, -0.0335486, 
-0.0343533, -0.033548, -0.033548, -0.033548, 
-0.0343281, -0.0335543, -0.033557, -0.0335137, 
-0.0343493, -0.0335495, -0.0335502, -0.0335503, 
-0.0343526, -0.0335482, -0.0335482, -0.0335373, 
-0.0343443, -0.0335087, -0.0335519, -0.0335513, 
-0.0343472, -0.0335509, -0.0335509, -0.033551, 
-0.034341, -0.0335526, -0.0335528, -0.0335528, 
-0.034352, -0.0335493, -0.0335467, -0.0335494, 
-0.0343025, -0.0335515, -0.0335514, -0.0335515, 
-0.0343554, -0.033548, -0.0335482, -0.0335482, 
-0.0343532, -0.0335489, -0.0335059, -0.033549, 
-0.0343416, -0.0335527, -0.0335423, -0.0335096, 
-0.0343538, -0.0335072, -0.033538, -0.0335488, 
-0.0343503, -0.0335499, -0.0335497, -0.0335065, 
-0.0343505, -0.0335491, -0.0335498, -0.0335492, 
-0.0343469, -0.033551, -0.0335405, -0.0335511, 
-0.0341668, -0.0335528, -0.0335528, -0.0335529, 
-0.0343469, -0.0335483, -0.033551, -0.0335505, 
-0.0343529, -0.033549, -0.0335383, -0.0335491, 
-0.0343431, -0.0335413, -0.0335523, -0.0333757, 
-0.0343473, -0.0335509, -0.0335502, -0.0335509, 
-0.0343612, -0.0335463, -0.0335462, -0.0335358, 
-0.0343542, -0.0335479, -0.0335486, -0.0333825, 
-0.0343449, -0.0335517, -0.0335515, -0.0335518, 
-0.0343415, -0.0335524, -0.0335526, -0.0333799, 
-0.0343072, -0.0335497, -0.0335495, -0.0335498, 
-0.0342957, -0.0335538, -0.0335123, -0.0335539, 
-0.0343571, -0.0335039, -0.0335476, -0.0333816, 
-0.0343507, -0.0335497, -0.0335497, -0.0335498, 
-0.0343368, -0.0335544, -0.0335544, -0.0335544, 
-0.0343491, -0.0335503, -0.0335502, -0.0335503, 
-0.0343454, -0.0335514, -0.0335515, -0.0333787, 
-0.0343531, -0.0335489, -0.0335489, -0.033549, 
-0.0343621, -0.0333741, -0.0335459, -0.033546, 
-0.0343595, -0.0335468, -0.0335461, -0.0335469, 
-0.0343514, -0.0335486, -0.0335486, -0.0335487, 
-0.0343409, -0.0333783, -0.033553, -0.033553, 
