0.0710006, -0.004, 6.56323e-007, -0.0668243, 
1.59, -0.613955, -0.914002, -0.067, 
1.589, -0.814996, -0.914002, -0.066, 
1.223, -0.320999, -0.907002, 2.38676e-006, 
1.58904, -0.638999, -0.914002, -0.0669999, 
0.0270007, -0.027, 1.49172e-007, 6.89894e-007, 
1.375, -0.407999, -0.914002, -0.0669993, 
1.59, -0.814996, -0.914002, -0.067, 
0.067, 1.45866e-019, 0.000174695, 5.34877e+022, 
1.229, -0.329999, -0.913002, 9.10476e-012, 
0.0230007, -0.0228234, 2.38676e-006, 4.41542e-005, 
1.30296e-011, 2.50384e-012, 4.05599e-008, 6.82444e-007, 
1.59, -0.608999, -0.914002, -0.067, 
1.45856e-019, 6.33693e-010, 1.45879e-019, 2.60742e-009, 
5.34854e+022, 4.20065e-005, 4.02737e-011, 4.28911e-008, 
1.59, -0.608999, -0.914002, -0.067, 
1.59, -0.608999, -0.913959, -0.067, 
1.59, -0.608989, -0.914002, -0.0669999, 
4.9357e-031, 6.33691e-010, 1.45876e-019, 6.33693e-010, 
0.360176, -0.293, 0.000169926, 5.43651e+022, 
0.315999, -0.315999, 1.05615e-005, 6.30809e-010, 
0.359999, -0.293, 2.53243e-012, -0.067, 
0.359999, -0.293, 6.82444e-007, -0.067, 
0.359999, -0.292999, 1.30298e-011, -0.067, 
0.315999, -0.315999, 6.29828e-010, 6.63817e-007, 
0.315999, -0.315999, 6.30808e-010, 1.45872e-019, 
0.316174, 5.34877e+022, 4.17205e-008, 6.79495e-033, 
1.59, -0.608999, -0.914002, -0.0669976, 
4.41542e-005, 1.30296e-011, 2.50384e-012, 4.05599e-008, 
1.59, -0.608999, -0.914002, -0.067, 
1.59, -0.608999, -0.914, -0.0669558, 
1.59, -0.608999, -0.914002, -0.0669993, 
1.59, -0.608999, -0.913959, -0.067, 
2.60326e-012, 2.00891e-009, 1.04897e-008, 2.51931e-009, 
1.04897e-008, 4.02737e-011, 2.68063e-009, 6.30809e-010, 
1.59, -0.608825, 5.34877e+022, -0.0669999, 
0.359999, -0.293, 5.28905e+022, -0.066958, 
4.09558e-011, 0.000168995, 6.40929e-010, 2.38676e-006, 
0.360043, -0.293, 2.50384e-012, -0.0669999, 
0.316, -0.315999, 4.9357e-031, 4.05562e-008, 
0.315999, -0.315999, 4.17187e-008, 0.000176643, 
1.59, -0.608989, -0.914002, -0.067, 
0.360002, 5.37737e+022, 6.56352e-007, -0.067, 
0.316169, 5.43651e+022, 6.44607e-010, 4.09558e-011, 
0.31601, -0.315999, 1.45876e-019, 1.08588e-005, 
5.25954e+022, -0.608989, -0.914002, -0.0668281, 
1.59, -0.608999, -0.914002, -0.0668233, 
1.59, -0.608999, -0.913826, -0.0669976, 
4.41542e-005, 1.30296e-011, 2.50384e-012, 4.05599e-008, 
6.82444e-007, 6.40929e-010, 4.9357e-031, 2.59566e-006, 
0.315999, -0.315999, 2.38676e-006, 4.41542e-005, 
0.315999, -0.315999, 4.05599e-008, 6.82444e-007, 
6.40929e-010, 2.33082e-009, 4.29602e-005, 1.3029e-011, 
0.359999, -0.293, 1.04897e-008, -0.067, 
1.59, -0.608999, -0.913991, -0.067, 
1.23, -0.315825, 5.34877e+022, 4.17205e-008, 
0.315999, -0.315999, 0.000176643, 6.29828e-010, 
1.59017, -0.608999, -0.914002, -0.0669575, 
2.56372e-009, 1.49172e-007, 2.5786e-009, 1.3029e-011, 
2.61747e-012, 5.02228e-010, 2.6077e-009, 1.45852e-019, 
0.359999, -0.292823, 1.49172e-007, -0.067, 
1.59, -0.608999, -0.914, -0.0669999, 
1.59, -0.608999, -0.914002, -0.0668233, 
1.59, -0.608999, -0.913826, -0.067, 
0.360002, -0.293, 2.38676e-006, -0.0669998, 
