-4.69489e+009, 2.42811e+023, -4.9547e+029, 1.37929e+023, 1.99977e+023, -4.67968e+009, 1.43796e+023, -4.35429e+029, -5.3957e+009, 1.78636e+023, -4.24404e+009, -1.30962e+016, 5.25953e+022, 772914, 5.70024e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.43639e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.31833e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.34785e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.23037e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 
-4.72922e+009, 1.85352e+023, -4.9547e+029, 1.41061e+023, 1.96781e+023, -4.71332e+009, 1.4728e+023, -4.35429e+029, -5.43489e+009, 1.83021e+023, -4.27486e+009, -1.30962e+016, 4.72961e+009, 5.25977e+022, 5.70024e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 
-4.78997e+009, 1.83211e+023, -4.9547e+029, 1.45657e+023, 2.47333e+023, -4.76825e+009, 1.52541e+023, -4.35429e+029, -5.50195e+009, 1.89641e+023, -4.3276e+009, -1.30962e+016, 4.79295e+009, 772914, 5.70024e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 
-4.83988e+009, 1.82461e+023, -4.9547e+029, 1.48329e+023, 1.94e+023, -4.81325e+009, 1.56722e+023, -4.35429e+029, -5.55645e+009, 1.93519e+023, 5.25977e+022, -1.30962e+016, 4.84444e+009, 772914, 5.70024e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.31903e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 
-4.87734e+009, 1.82979e+023, -4.9547e+029, 1.50745e+023, 1.94749e+023, 5.2887e+022, 1.60372e+023, -4.35429e+029, -5.60154e+009, 1.96875e+023, -4.40592e+009, -1.30962e+016, 4.88892e+009, 772914, 5.70024e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.28963e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.37759e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 
-4.31688e+009, 2.0605e+023, -5.63034e+029, -4.35762e+009, -6.75671e+028, -4.30667e+009, 2.16495e+023, -4.78972e+029, -4.84962e+009, -4.33577e+009, -3.81467e+009, -1.43576e+016, 4.32694e+009, 972717, 6.3323e+024, -6.03367e+016, -6.03367e+016, 5.25977e+022, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, 5.25977e+022, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, 5.25977e+022, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, 5.25977e+022, -6.03367e+016, -6.03367e+016, 
-4.35121e+009, -4.34345e+009, -4.12057e+009, 1.66895e+023, -4.64027e+009, -4.34345e+009, 1.65353e+023, -4.78972e+029, 5.25977e+022, 2.1708e+023, -3.84517e+009, -1.39488e+016, 4.36439e+009, 910819, 6.10793e+024, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, 5.25977e+022, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, 5.25977e+022, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, 5.25977e+022, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, 5.25977e+022, 
-4.99202e+009, 1.83219e+023, -4.9547e+029, 1.5564e+023, 1.95885e+023, -4.96406e+009, 1.65956e+023, -4.35429e+029, -5.73392e+009, 2.02866e+023, -4.51004e+009, -1.30962e+016, 5.01003e+009, 772914, 5.75284e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.22979e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.31926e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 
-4.99878e+009, 1.83217e+023, -4.9547e+029, 1.56377e+023, 1.96153e+023, 5.40734e+022, 1.67994e+023, -4.35429e+029, -5.74182e+009, 2.03922e+023, -4.51625e+009, -1.30962e+016, 5.4078e+022, 772914, 5.70024e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, 
-4.95526e+009, 1.82856e+023, -4.9547e+029, 1.51012e+023, 1.96139e+023, -4.9272e+009, 1.67526e+023, -4.35429e+029, -5.68839e+009, 1.97343e+023, -4.47423e+009, -1.30962e+016, 4.97626e+009, 772914, 5.75284e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 
-2.51891e+009, 1.03817e+023, -4.9547e+029, 1.12372e+023, 1.08527e+023, 5.25977e+022, -2.86031e+009, -4.35429e+029, -3.00107e+009, 1.42384e+023, -2.36079e+009, -1.30962e+016, 2.51072e+009, 772914, 5.70024e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, 
2.12826e+016, 1.04767e+023, -4.9547e+029, 1.72838e+022, 1.09476e+023, 1.68802e+016, -2.71481e+030, -3.249e+030, 2.14639e+016, 2.16224e+022, 1.68802e+016, -1.84728e+016, -2.14639e+016, 1.23841e+006, 1.72847e+025, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, 5.46625e+022, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, 5.46625e+022, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, 5.34785e+022, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, -1.85008e+017, 
-3.93135e+009, 1.47838e+023, -4.9547e+029, 1.12831e+023, 2.08331e+023, -3.89496e+009, 1.27678e+023, -4.35429e+029, -4.49933e+009, 1.47907e+023, -3.53909e+009, -1.30962e+016, 3.92961e+009, 772914, 5.70024e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.28963e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 
-4.06334e+009, 1.45858e+023, -4.9547e+029, 1.27336e+023, 1.53216e+023, -4.01501e+009, 1.34531e+023, -4.35429e+029, -4.65095e+009, 1.66186e+023, 5.25977e+022, -1.30962e+016, 4.05793e+009, 772914, 5.70024e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.28963e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 
-4.1312e+009, 1.92586e+023, -4.9547e+029, 1.31847e+023, 1.47385e+023, -4.07503e+009, 1.40219e+023, -4.35429e+029, -4.71887e+009, 1.71963e+023, -3.71175e+009, -1.30962e+016, 4.12475e+009, 772914, 5.70024e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.46637e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, 
-4.24062e+009, 1.55794e+023, -4.9547e+029, 1.30617e+023, 1.63071e+023, -4.19487e+009, 1.3999e+023, -4.35429e+029, -4.85638e+009, 1.70626e+023, -3.81989e+009, -1.30962e+016, 4.24156e+009, 772914, 5.70024e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.3482e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 
-4.27296e+009, 1.58415e+023, -4.9547e+029, 1.36389e+023, 1.65705e+023, -4.21442e+009, 1.42611e+023, -4.35429e+029, 5.25977e+022, 1.77914e+023, -3.84967e+009, -1.30962e+016, 4.26837e+009, 772914, 5.70024e+024, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, -5.41576e+016, 5.25977e+022, 
-3.66469e+009, 1.72495e+023, -5.63034e+029, -3.69276e+009, -6.75671e+028, -3.62204e+009, 1.42371e+023, -4.78972e+029, -4.09422e+009, -3.64463e+009, -3.22059e+009, -1.43576e+016, 3.6549e+009, 972717, 6.3849e+024, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, 5.25977e+022, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, 5.25977e+022, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, -6.03367e+016, 
-3.74258e+009, -3.70691e+009, -3.51959e+009, 1.3934e+023, -3.96432e+009, 5.25977e+022, 1.43047e+023, -4.78972e+029, -4.18075e+009, 1.81805e+023, -3.28859e+009, -1.39488e+016, 3.73285e+009, 910819, 6.10793e+024, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, 5.25977e+022, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, 5.46579e+022, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, 5.34842e+022, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, -5.81559e+016, 
-4.61353e+009, 1.68631e+023, -5.63034e+029, 1.42589e+023, -6.75671e+028, -4.58155e+009, 1.45668e+023, -4.78972e+029, -5.28997e+009, 1.86338e+023, -4.16114e+009, -1.82698e+016, 4.61569e+009, 1.17189e+006, 8.02083e+024, -7.63295e+016, -7.63295e+016, -7.63295e+016, 5.37759e+022, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, 5.43628e+022, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, 5.2306e+022, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, 5.2306e+022, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, -7.63295e+016, 
