0.0250427, -0.046, 4.27199e-005, 2.58955e-012, 
1.359, -1.359, 2.56372e-009, 2.38676e-006, 
1.359, -1.359, 2.50384e-012, 2.00891e-009, 
1.35901, -1.359, 4.05573e-008, 1.45872e-019, 
0.00100004, 5.28974e+022, 6.44607e-010, 4.09558e-011, 
1.359, -1.359, 1.45866e-019, 4.02541e-011, 
1.359, -1.359, 2.60371e-012, 1.014e-008, 
0.00117184, -0.113, 2.33082e-009, 4.32024e-005, 
1.359, -1.359, 2.00891e-009, 1.09792e-005, 
0.025, -0.0459973, 1.45869e-019, 6.40941e-010, 
1.35904, -1.359, 1.01404e-008, 4.24909e-005, 
1.359, -1.359, 4.05571e-008, 1.05629e-005, 
1.359, -1.35899, 4.14106e-011, 1.07232e-008, 
1.359, -1.359, 6.40941e-010, 4.3438e-005, 
1.359, -1.359, 2.60371e-012, 4.02852e-011, 
1.359, -1.359, 2.64031e-006, 2.61797e-012, 
1.35901, -1.35882, 6.40929e-010, 4.9357e-031, 
1.359, -1.359, 4.05573e-008, 1.45872e-019, 
1.359, 5.23071e+022, 4.20065e-005, 4.02737e-011, 
1.359, -1.359, 1.45879e-019, 4.02541e-011, 
1.359, -1.359, 0.000173778, 2.33082e-009, 
1.35904, -1.359, 2.63174e-012, 4.05618e-008, 
1.359, -1.359, 4.9357e-031, 4.05571e-008, 
1.359, -1.359, 1.09792e-005, 4.14106e-011, 
1.35917, -1.359, 1.45849e-019, 6.48217e-010, 
5.46625e+022, -1.359, 6.79495e-033, 4.27199e-005, 
1.359, -1.35896, 1.49172e-007, 1.65958e-007, 
1.359, -1.359, 1.03715e-008, 5.43709e+022, 
1.359, -1.359, 4.27199e-005, 9.10476e-012, 
1.35904, -1.359, 2.59572e-006, 5.28928e+022, 
1.35917, -1.359, 1.07232e-008, 6.30809e-010, 
1.359, -1.359, 2.6662e-009, 9.10476e-012, 
1.35904, -1.359, 4.41542e-005, 1.30296e-011, 
1.359, -1.359, 2.64031e-006, 2.61797e-012, 
1.359, -1.35899, 1.45872e-019, 4.05573e-008, 
1.359, -1.359, 5.28974e+022, 6.44607e-010, 
1.359, -1.35883, 6.30808e-010, 1.45876e-019, 
1.359, -1.359, 4.02852e-011, 2.60371e-012, 
1.359, -1.35883, 6.40929e-010, 2.33082e-009, 
1.35904, -1.359, 2.63174e-012, 2.00891e-009, 
1.35901, -1.359, 2.74479e-006, 1.45869e-019, 
1.359, 5.46649e+022, 0.00016898, 4.14106e-011, 
1.35917, -1.359, 1.45849e-019, 4.02541e-011, 
1.359, -1.359, 4.27199e-005, 2.38676e-006, 
1.359, -1.359, 2.50384e-012, 1.014e-008, 
5.34819e+022, -1.359, 6.79495e-033, 4.27199e-005, 
1.359, -1.35896, 5.82705e-010, 6.40969e-010, 
1.35917, -1.359, 1.03144e-008, 1.30296e-011, 
1.359, -1.359, 1.09792e-005, 2.51931e-009, 
1.359, -1.359, 0.000173741, 1.30285e-011, 
1.359, -1.359, 4.24909e-005, 2.56372e-009, 
1.359, -1.359, 1.64114e-007, 2.51931e-009, 
1.35901, -1.359, 0.000171875, 6.30809e-010, 
1.359, -1.359, 5.28974e+022, 6.44607e-010, 
1.359, -1.35896, 9.10476e-012, 4.27199e-005, 
1.359, -1.359, 1.30285e-011, 2.50384e-012, 
1.359, -1.35883, 6.40929e-010, 4.9357e-031, 
1.359, -1.359, 4.05573e-008, 1.45872e-019, 
1.359, 5.46625e+022, 6.56352e-007, 4.02737e-011, 
1.359, -1.359, 1.45879e-019, 4.02541e-011, 
1.359, -1.359, 0.000173778, 2.33082e-009, 
1.35904, -1.359, 2.63174e-012, 1.01404e-008, 
1.359, -1.359, 4.9357e-031, 4.05571e-008, 
1.359, -1.359, 1.09792e-005, 4.14106e-011, 
1.359, -1.359, 1.45849e-019, 6.40941e-010, 
