-0.0217924, -0.0220544, -0.0220544, -0.022054, 
-0.0218365, -0.0220544, -0.0220544, -0.0220547, 
-0.0218359, -0.0220544, -0.0220544, -0.0220547, 
-0.0218365, -0.0220542, -0.0220544, -0.022054, 
-0.0218366, -0.0220516, -0.0220537, -0.0220547, 
-0.0218339, -0.0220544, -0.0220542, -0.0218857, 
-0.0218365, -0.0220537, -0.0220544, -0.022052, 
-0.0216609, -0.0220544, -0.0220435, -0.0220547, 
-0.0216599, -0.0220544, -0.0220544, -0.022044, 
0.708701, -0.236233, -0.236234, -0.236234, 
-0.0218365, -0.0220544, -0.0220439, -0.0220547, 
-0.0218359, -0.0220438, -0.0220544, -0.0220547, 
-0.0218365, -0.0220437, -0.0220518, -0.0220547, 
-0.0218259, -0.0220544, -0.0220537, -0.0218857, 
0.829451, -0.276484, -0.276484, -0.276483, 
-0.0216599, -0.0220544, -0.0220544, -0.0220547, 
-0.0218364, -0.0220107, -0.0220544, -0.0220547, 
-0.0218365, -0.0220544, -0.0220537, -0.0220547, 
-0.0218365, -0.0220544, -0.0220434, -0.022052, 
-0.0218365, -0.0220544, -0.0220544, -0.0220547, 
-0.0217929, -0.0220544, -0.0218778, -0.022054, 
-0.0218365, -0.0220517, -0.0220544, -0.022052, 
-0.0218365, -0.0220542, -0.0220544, -0.0220547, 
-0.0218339, -0.0220544, -0.0218816, -0.0218838, 
-0.0218365, -0.0220542, -0.0220544, -0.021879, 
0.690878, -0.230233, -0.230233, -0.230234, 
-0.0218365, -0.0220435, -0.0220544, -0.0220437, 
-0.0218365, -0.0220543, -0.0218778, -0.0220547, 
-0.0218338, -0.0220544, -0.0220544, -0.0220547, 
-0.0218359, -0.0220516, -0.0220544, -0.0220112, 
-0.0218365, -0.0220537, -0.0220544, -0.0220547, 
-0.0218339, -0.0220544, -0.0220544, -0.0220437, 
-0.0218365, -0.0220112, -0.0220544, -0.022054, 
-0.0218365, -0.0220544, -0.0220544, -0.0220547, 
-0.0218359, -0.0220542, -0.0220544, -0.0220547, 
-0.0218365, -0.0220544, -0.0220518, -0.0220547, 
-0.0217936, -0.0220544, -0.0220544, -0.0220547, 
0.778452, -0.259483, -0.259484, -0.259484, 
0.671952, -0.223983, -0.22394, -0.223984, 
-0.0218365, -0.0220544, -0.0220439, -0.0220115, 
-0.0218365, -0.0220129, -0.0220437, -0.0220547, 
-0.0218365, -0.0220544, -0.0220542, -0.0220112, 
-0.0218365, -0.0220537, -0.0220544, -0.022054, 
-0.0218365, -0.0220544, -0.0220438, -0.0220547, 
-0.0216618, -0.0220544, -0.0220544, -0.0220546, 
-0.0218365, -0.0220516, -0.0220544, -0.022054, 
-0.0218365, -0.0220544, -0.0220437, -0.0220547, 
-0.0218365, -0.0220434, -0.0220544, -0.0218781, 
-0.0218365, -0.0220544, -0.0220537, -0.0220547, 
-0.0218366, -0.0220544, -0.0220544, -0.0220441, 
-0.0218365, -0.0220537, -0.0220544, -0.0218885, 
-0.0218365, -0.0220544, -0.0220542, -0.0220547, 
0.687703, -0.229233, -0.229233, -0.229061, 
-0.0217929, -0.0220544, -0.0220542, -0.0220547, 
-0.0217938, -0.0220544, -0.0220129, -0.0220547, 
-0.0218365, -0.0220107, -0.0220544, -0.0218885, 
-0.0218365, -0.0220544, -0.0220544, -0.0220547, 
-0.0218365, -0.0220544, -0.0220544, -0.0220547, 
-0.0218365, -0.0220544, -0.0220544, -0.0220547, 
-0.0218365, -0.0220543, -0.0220544, -0.0218818, 
-0.0218365, -0.0220544, -0.0220544, -0.0220547, 
-0.0218365, -0.0218825, -0.0220544, -0.0220546, 
-0.0218365, -0.0220544, -0.0220537, -0.0220547, 
-0.0218339, -0.0220544, -0.0220544, -0.0220547, 
-0.0218365, -0.0218797, -0.0220544, -0.0220546, 
