-7.63657e+012, 3.33809e+008, 1.10084e+011, -5.34138e+015, 2.30529e+024, -7.45122e+016, 
1.2181e+009, -2.50372e+008, 1.71676e+014, 5.17646e+015, -2.31083e+024, -7.34218e+016, 
-7.3025e+012, -6.31633e+008, 1.71787e+014, -5.07479e+015, 2.11357e+024, -7.23314e+016, 
-7.30277e+012, -4.8542e+008, 1.71787e+014, -5.07479e+015, 2.11357e+024, -7.23314e+016, 
3.23511e+015, 8.80246e+008, 1.71788e+014, -1.32993e+016, 9.08591e+024, -1.50115e+017, 
9.05453e+015, 1.28776e+010, 1.18892e+011, -2.53291e+016, 2.03127e+025, -2.33351e+017, 
-7.63602e+012, 3.2958e+008, 1.10227e+011, -5.34139e+015, 2.30529e+024, -7.45122e+016, 
6.12758e+008, -1.94055e+007, 1.71676e+014, 5.17646e+015, -2.31083e+024, -7.34218e+016, 
-7.63572e+012, -5.57268e+007, 1.71787e+014, 4.01266e+014, -2.49908e+023, -9.85014e+016, 
